,0
2290,-0.0331145722153672
2291,-0.0330787211493514
2292,-0.033049895370061796
2293,-0.033026469593857896
2294,-0.0330048914991658
2295,-0.0329822007053808
2296,-0.0329552761419679
2297,-0.032920927801786196
2298,-0.032878188368468196
2299,-0.0328284085187099
2300,-0.0327735929822258
2301,-0.0327154445353091
2302,-0.032655112882573
2303,-0.0325935681724423
2304,-0.0325318001333636
2305,-0.0324709290610734
2306,-0.0324119676288
2307,-0.0323563958077848
2308,-0.0323065099443983
2309,-0.0322630495293722
2310,-0.032223693177278696
2311,-0.0321849975732254
2312,-0.0321442210763462
2313,-0.0320981837966878
2314,-0.0320438705714778
2315,-0.0319812023910145
2316,-0.031912288298005
2317,-0.0318392735784503
2318,-0.0317636110344721
2319,-0.0316862522552913
2320,-0.0316080563918527
2321,-0.031530022248973597
2322,-0.031453163844733595
2323,-0.0313782794138504
2324,-0.0313074458311751
2325,-0.0312430626430367
2326,-0.031184519971197998
2327,-0.031128762259179397
2328,-0.031072571570403697
2329,-0.031013191943524098
2330,-0.0309475462231926
2331,-0.030873440106008197
2332,-0.0307915660548726
2333,-0.030704262423048696
2334,-0.030613356035975498
2335,-0.0305199235347539
2336,-0.0304249811549734
2337,-0.0303294103977252
2338,-0.030234192641912197
2339,-0.030140287147195896
2340,-0.0300485925365241
2341,-0.0299615076713943
2342,-0.0298810871231939
2343,-0.0298056741065913
2344,-0.029731801525403397
2345,-0.0296567797602973
2346,-0.029577818210028098
2347,-0.029491846637369798
2348,-0.0293977432896991
2349,-0.0292968273366571
2350,-0.0291912635864299
2351,-0.029082752361956798
2352,-0.028972326258368597
2353,-0.028860920942324
2354,-0.0287494552800557
2355,-0.028638906642230996
2356,-0.0285301914215725
2357,-0.028424661266286698
2358,-0.028324492366750997
2359,-0.028230464049545496
2360,-0.0281404830085151
2361,-0.028051434363649298
2362,-0.027960770420491797
2363,-0.027865340502786697
2364,-0.027762079899665098
2365,-0.0276508241813231
2366,-0.0275335634354437
2367,-0.0274123307401601
2368,-0.027288587310065997
2369,-0.0271633303972596
2370,-0.02703734763164
2371,-0.0269115323955072
2372,-0.0267869517511358
2373,-0.026664529695535497
2374,-0.026546156712533898
2375,-0.0264339051653419
2376,-0.0263272386720054
2377,-0.026223437364746797
2378,-0.0261194844339201
2379,-0.026012660229801497
2380,-0.0258999211005947
2381,-0.025779065521983897
2382,-0.025650702470543497
2383,-0.0255170913736976
2384,-0.025380060611094497
2385,-0.0252407639784598
2386,-0.0251002136480377
2387,-0.0249591727463047
2388,-0.0248185111867542
2389,-0.0246791975347869
2390,-0.024542139087010497
2391,-0.0244096287008681
2392,-0.0242836975298814
2393,-0.0241628190424617
2394,-0.0240436103946551
2395,-0.0239233848216446
2396,-0.0237994682180257
2397,-0.0236689373298988
2398,-0.0235306556346211
2399,-0.0233858896754532
2400,-0.023236754194867197
2401,-0.023084863928935898
2402,-0.0229312087258077
2403,-0.0227767218309625
2404,-0.022622319553916498
2405,-0.0224689765861863
2406,-0.0223175685090086
2407,-0.022169332393020998
2408,-0.022026298796441898
2409,-0.021889224609268797
2410,-0.0217561478847223
2411,-0.0216240392153544
2412,-0.021490355086973698
2413,-0.021352100763850197
2414,-0.021206471719240998
2415,-0.0210533569570849
2416,-0.020894567651707
2417,-0.0207319301543164
2418,-0.020566825309683498
2419,-0.0204002508319448
2420,-0.0202330327235914
2421,-0.020066062234579497
2422,-0.019900290203474898
2423,-0.019736531515246
2424,-0.0195765744311788
2425,-0.0194224718044515
2426,-0.0192738215258721
2427,-0.019128030118119598
2428,-0.018982237537950798
2429,-0.0188339851823262
2430,-0.0186804738407945
2431,-0.0185195782737678
2432,-0.018351863651812298
2433,-0.018179546933616397
2434,-0.0180043773451418
2435,-0.017827357195384
2436,-0.0176493555545384
2437,-0.0174711146647813
2438,-0.0172935223623799
2439,-0.0171175255118965
2440,-0.0169438964830918
2441,-0.016774649077148998
2442,-0.0166116286639805
2443,-0.0164534010169065
2444,-0.016296898635676297
2445,-0.016139692862545997
2446,-0.015979199369614998
2447,-0.0158125784688068
2448,-0.0156386951632348
2449,-0.015458664405225097
2450,-0.015274495909945097
2451,-0.015087819374126898
2452,-0.014899638227950297
2453,-0.0147107839105096
2454,-0.014522038768114798
2455,-0.014334365666884799
2456,-0.014148667077300697
2457,-0.0139660911867537
2458,-0.013788623172763397
2459,-0.013617091542873997
2460,-0.013449563649820799
2461,-0.0132830375982728
2462,-0.0131151097217663
2463,-0.012942954348513797
2464,-0.0127638110483283
2465,-0.0125775334647493
2466,-0.0123859369044086
2467,-0.012190888942574397
2468,-0.011993732346054498
2469,-0.0117953903495778
2470,-0.011596656467909899
2471,-0.011398314905310597
2472,-0.0112011776417454
2473,-0.011006081196281
2474,-0.010814872123270598
2475,-0.010629505782825698
2476,-0.010449564547571497
2477,-0.010272592504233402
2478,-0.010095782582002201
2479,-0.009916573538213902
2480,-0.009731993581260999
2481,-0.009539869629380998
2482,-0.009340798260522198
2483,-0.009136988160781602
2484,-0.008930181046225096
2485,-0.008721410469247098
2486,-0.008511575066270899
2487,-0.008301445013590002
2488,-0.008092010539820796
2489,-0.0078842385626465
2490,-0.007678920161561999
2491,-0.007478162594596396
2492,-0.007283860660196401
2493,-0.007094664150106997
2494,-0.006907507848339996
2495,-0.0067198505730858005
2496,-0.006529077948343898
2497,-0.006332359751345197
2498,-0.006128531506614701
2499,-0.005918718205079297
2500,-0.0057049767039605015
2501,-0.005488980584584302
2502,-0.005271735995238801
2503,-0.005054076438355301
2504,-0.004836747682090699
2505,-0.004620563739478202
2506,-0.004406401175718298
2507,-0.004195535842759696
2508,-0.003989996468070696
2509,-0.003790652052998701
2510,-0.0035956835405418983
2511,-0.0034021570081665953
2512,-0.0032076557564175018
2513,-0.0030093030306252017
2514,-0.002804289693632396
2515,-0.002592423007143102
2516,-0.0023755502138317966
2517,-0.0021556443361428965
2518,-0.0019340703532748985
2519,-0.001711695478645997
2520,-0.0014893359095232983
2521,-0.0012678724240541006
2522,-0.0010482067603889006
2523,-0.0008312205988924987
2524,-0.0006186876293612989
2525,-0.00041253170242670084
2526,-0.00021241863559509633
2527,-1.5893677328897293e-05
2528,0.00017992638089440322
2529,0.0003775612770626005
2530,0.000579906908518904
2531,0.000789218414440504
2532,0.0010049774081607038
2533,0.0012249735685028046
2534,0.0014474265805844988
2535,0.0016712676655601041
2536,0.001895528173523002
2537,0.0021193733919755986
2538,0.002341905914744799
2539,0.0025622091803198035
2540,0.002779464453541901
2541,0.002991577656235103
2542,0.0031966294607990997
2543,0.003395948191669204
2544,0.0035926557528197026
2545,0.0037893476714671998
2546,0.003988576297069904
2547,0.004193076668989
2548,0.004404039203454002
2549,0.004620364518008201
2550,0.004839944957860304
2551,0.005061174577295401
2552,0.005283149946102003
2553,0.005505020950265803
2554,0.005725989187800901
2555,0.005945192295504505
2556,0.006161747497052804
2557,0.006374374304457205
2558,0.0065809267753804
2559,0.0067804652505025
2560,0.006974896067180804
2561,0.007167198517189902
2562,0.007359719166003004
2563,0.0075552323090396015
2564,0.0077564904986043015
2565,0.007963673091057805
2566,0.008174960072446003
2567,0.008388443746816701
2568,0.008602784080832801
2569,0.008817100825428303
2570,0.009030643159936104
2571,0.009242631196164204
2572,0.009452183186982904
2573,0.009658399430353598
2574,0.009859490562403803
2575,0.010053519293761304
2576,0.010240770471329604
2577,0.010423653906203999
2578,0.0106049740588256
2579,0.010787102288244803
2580,0.010972911097392103
2581,0.0111647496869249
2582,0.011362113778152202
2583,0.0115627700445768
2584,0.0117649944129221
2585,0.011967734615989004
2586,0.012170001161390102
2587,0.012370979488249903
2588,0.012569754768648599
2589,0.012765395778483304
2590,0.012957109762469499
2591,0.013142828729901801
2592,0.013320659491814303
2593,0.0134919184868839
2594,0.013659680035747301
2595,0.013826496661274598
2596,0.0139948820923846
2597,0.014167574962410702
2598,0.0143458089312163
2599,0.014528527001899598
2600,0.0147137010404918
2601,0.014899801332577303
2602,0.0150859594207495
2603,0.015271359360882301
2604,0.015455236101236898
2605,0.015636683750180402
2606,0.0158147038659995
2607,0.015988022863003402
2608,0.0161545788062439
2609,0.016313436226208004
2610,0.0164665067058732
2611,0.0166168137868815
2612,0.016766670773369602
2613,0.016918783971064402
2614,0.017075995560892204
2615,0.0172386463789466
2616,0.0174050310120292
2617,0.017573312107317003
2618,0.017742102219271104
2619,0.017910439202240398
2620,0.018077534145742903
2621,0.0182425722745165
2622,0.018404678052232504
2623,0.0185630346057774
2624,0.018715931172312503
2625,0.018861466918962302
2626,0.0189999234885719
2627,0.019133594192076005
2628,0.019265212871474202
2629,0.019397199548915
2630,0.0195324732836984
2631,0.019673427764703703
2632,0.0198195631510676
2633,0.019968612922074504
2634,0.0201187845219934
2635,0.020268962204685805
2636,0.020418173865500204
2637,0.020565660242171102
2638,0.0207105212683718
2639,0.0208518403951053
2640,0.0209889535002089
2641,0.021119875942972606
2642,0.021242641118400706
2643,0.021358497012548598
2644,0.021470492309500107
2645,0.021581194166266297
2646,0.021693282815754895
2647,0.021809843766514896
2648,0.021932360174526704
2649,0.022059666426073106
2650,0.022189441654762297
2651,0.022319995194220697
2652,0.022450345693411998
2653,0.022579533631934802
2654,0.022706773922823005
2655,0.022831218710224803
2656,0.022951962795047
2657,0.0230678207068662
2658,0.023176699573408795
2659,0.023277559230831003
2660,0.023372251547703206
2661,0.0234638207423395
2662,0.023554752320692103
2663,0.0236482188941547
2664,0.0237475001603056
2665,0.023852928343329007
2666,0.023962598473710996
2667,0.0240745227846031
2668,0.024187171846308496
2669,0.0242994116972896
2670,0.0244102919382713
2671,0.024518884337945294
2672,0.024624207220783102
2673,0.0247253826734773
2674,0.024820719398477
2675,0.024908335573339803
2676,0.0249885313876781
2677,0.025063770317926608
2678,0.025136984410120904
2679,0.025210741805882307
2680,0.025288138395776406
2681,0.025371657266291404
2682,0.0254607676450379
2683,0.025553135146013407
2684,0.025646902804719297
2685,0.025740893836554098
2686,0.025834116403716197
2687,0.0259257923285307
2688,0.026014965411195502
2689,0.026100628113785697
2690,0.0261819927558996
2691,0.0262569968240974
2692,0.026323638906859202
2693,0.0263832107293814
2694,0.026438954462316998
2695,0.026493656985248505
2696,0.026550052367271197
2697,0.0266111240155597
2698,0.0266783348261666
2699,0.0267506518913981
2700,0.0268258403817827
2701,0.026902175617154807
2702,0.026978643588821204
2703,0.027054291477614796
2704,0.027128301814041696
2705,0.027199719683737196
2706,0.027267500905353508
2707,0.027330329325237608
2708,0.0273859894340683
2709,0.027433364246667306
2710,0.0274744240865648
2711,0.027512476821548205
2712,0.0275501413419856
2713,0.027590410904555294
2714,0.027636244496247207
2715,0.027687939700716403
2716,0.027743787687498002
2717,0.0278019090695222
2718,0.0278608381704274
2719,0.027919576805053907
2720,0.027977225659771003
2721,0.0280328279322443
2722,0.028085336623127004
2723,0.028133698049612403
2724,0.028176131839915707
2725,0.0282107106873351
2726,0.028237578243116505
2727,0.028259165554686598
2728,0.028278602957456704
2729,0.028298607083999998
2730,0.0283222231610347
2731,0.0283518487108372
2732,0.0283870248871591
2733,0.028425522972465304
2734,0.028465471076486497
2735,0.028505754342767996
2736,0.028545438895257604
2737,0.0285836866137369
2738,0.028619484777962396
2739,0.0286517346300025
2740,0.028679600891913008
2741,0.0287009765005101
2742,0.0287137423979894
2743,0.0287191943333066
2744,0.028720654768219105
2745,0.0287209482984079
2746,0.028722806641715497
2747,0.028729173219077996
2748,0.028741511707200997
2749,0.028758828274186195
2750,0.02877892504381
2751,0.0288000742020735
2752,0.028821258976874105
2753,0.028841562161346902
2754,0.028860161835620297
2755,0.028876061008369404
2756,0.028888252222519208
2757,0.028895568027173295
2758,0.028895856412210506
2759,0.028887945707036407
2760,0.028873716676024598
2761,0.0288563930610262
2762,0.028838590936319096
2763,0.0288233391083381
2764,0.028813630064448502
2765,0.028809716854491595
2766,0.028809886960999197
2767,0.028812409756006206
2768,0.028815845089200702
2769,0.028819028441947996
2770,0.028820980408646606
2771,0.0288207832864076
2772,0.0288174270022375
2773,0.028809892687617307
2774,0.028796394711908098
2775,0.028775000897138102
2776,0.028745926441595605
2777,0.0287115935008452
2778,0.028674971925816896
2779,0.028638703899415495
2780,0.0286059932524868
2781,0.028579462650178696
2782,0.028558712330524406
2783,0.028541492595789704
2784,0.028525949469985108
2785,0.028510870424555003
2786,0.0284951155157546
2787,0.028477767257219296
2788,0.028457890760968295
2789,0.028434498558104808
2790,0.0284068978762649
2791,0.028373153210180697
2792,0.028331229956305902
2793,0.0282822742408377
2794,0.028229315340735008
2795,0.0281750165220021
2796,0.028122110369329607
2797,0.0280736935371284
2798,0.028031487753979602
2799,0.027994513011081502
2800,0.027960279754140206
2801,0.027926862284182903
2802,0.027893248499820396
2803,0.027858526025630596
2804,0.027821877914929495
2805,0.027782426340562306
2806,0.027739275985910007
2807,0.027691288682967295
2808,0.027636415901425203
2809,0.027573582908606196
2810,0.0275046089860538
2811,0.027432507689122497
2812,0.027359659682057995
2813,0.027289063251225397
2814,0.0272239109194903
2815,0.027164605817480807
2816,0.027109348181409094
2817,0.027056211424901007
2818,0.027003685824120306
2819,0.026950770214000698
2820,0.026896638908246805
2821,0.026840404511349898
2822,0.026781161378119
2823,0.026718026474713295
2824,0.026649379249070106
2825,0.026573441735379406
2826,0.026490382728838406
2827,0.026402465656551598
2828,0.026312510492967407
2829,0.026222980124414104
2830,0.026136871790810597
2831,0.026056690388525698
2832,0.025982040074587105
2833,0.025910713332010595
2834,0.0258408581832578
2835,0.025771302391826796
2836,0.025701058247046195
2837,0.0256293132725672
2838,0.025555231050363995
2839,0.025477992294220604
2840,0.025396947468946295
2841,0.0253101248716893
2842,0.025215531238925608
2843,0.025114388774576397
2844,0.025009759275655595
2845,0.0249041834803544
2846,0.024800088004734606
2847,0.024700205862036105
2848,0.024605993747309103
2849,0.024516527892531108
2850,0.024429714705840495
2851,0.024343924582537098
2852,0.024258157020073508
2853,0.024171510120272
2854,0.024083290407353207
2855,0.023992697345895507
2856,0.023898831359723795
2857,0.023800549464602104
2858,0.023695683732921198
2859,0.023582970647520206
2860,0.023464204018645206
2861,0.023342525396370502
2862,0.0232203972493372
2863,0.023100589963224206
2864,0.0229858156800807
2865,0.0228762932018897
2866,0.022770468991676
2867,0.022666686460413706
2868,0.0225635756054166
2869,0.0224601903557295
2870,0.022355718537110304
2871,0.022249323222737295
2872,0.0221401078119109
2873,0.022027159383866797
2874,0.0219088670293135
2875,0.0217834234962773
2876,0.021650969802220206
2877,0.021513743066684403
2878,0.021374500365531006
2879,0.021235683477932095
2880,0.021100231791235595
2881,0.020970519918640206
2882,0.020846144053813402
2883,0.0207250036395319
2884,0.0206053093229836
2885,0.0204859477464513
2886,0.0203660624913335
2887,0.020244926080239603
2888,0.0201216293761384
2889,0.019995208396731703
2890,0.0198649156392805
2891,0.019728725517859404
2892,0.019584594379708505
2893,0.019433697418052398
2894,0.0192790526829714
2895,0.019123198337865202
2896,0.018968635128709804
2897,0.018818204091192503
2898,0.0186734255300672
2899,0.018533397443742404
2900,0.0183960466797949
2901,0.018259762787271303
2902,0.018123601195386904
2903,0.0179867123577315
2904,0.0178483376197226
2905,0.0177075390054392
2906,0.017563363967931005
2907,0.017414772049740998
2908,0.017259691639325503
2909,0.0170968354495908
2910,0.0169278987793451
2911,0.0167559306880277
2912,0.016583421053920203
2913,0.0164132042099681
2914,0.0162481284692269
2915,0.016088578369073903
2916,0.015933003451540403
2917,0.015779673445326804
2918,0.015627110718936202
2919,0.015474305933862002
2920,0.015320501487457602
2921,0.0151649115514721
2922,0.015006649240986304
2923,0.0148447724572114
2924,0.0146776046316087
2925,0.0145032387079254
2926,0.0143216840142718
2927,0.014135206392023404
2928,0.013946742275048801
2929,0.0137587878086683
2930,0.013574295269229604
2931,0.013395765260204098
2932,0.0132228358601846
2933,0.013053331285274299
2934,0.0128854291744405
2935,0.012718022885141199
2936,0.012550223972578399
2937,0.012381274623035704
2938,0.0122103130535643
2939,0.012036457505686798
2940,0.01185903727754
2941,0.0116760603203417
2942,0.011485399767234103
2943,0.011288076102259605
2944,0.011087113934134002
2945,0.010885209468197501
2946,0.0106848973370888
2947,0.010489011811082999
2948,0.010299180343476502
2949,0.010114562797807404
2950,0.0099330672064886
2951,0.009753064592795999
2952,0.009573554145027904
2953,0.0093936327761001
2954,0.009212566974709104
2955,0.009029517776234904
2956,0.008843624802714799
2957,0.0086538571167337
2958,0.008458112990159201
2959,0.008255075864514905
2960,0.008046488662114798
2961,0.0078354441653632
2962,0.007624358160324002
2963,0.0074160324430568025
2964,0.007213283866837401
2965,0.007016466581294699
2966,0.006824152895711803
2967,0.006634764878439801
2968,0.0064469286817408
2969,0.006259654916188004
2970,0.006072127135299303
2971,0.005883502805978304
2972,0.005692878478779903
2973,0.005499409275006299
2974,0.005301546505185599
2975,0.005097311413989704
2976,0.004886530327749904
2977,0.0046714480349673015
2978,0.0044550560476928
2979,0.004239824912184199
2980,0.004028681610961898
2981,0.003824177833697602
2982,0.0036260363768036985
2983,0.0034321595833894034
2984,0.0032407208336105997
2985,0.0030505318405832996
2986,0.0028606260198874023
2987,0.002670170860039303
2988,0.002478309301432599
2989,0.002284162863617399
2990,0.002087024736301804
2991,0.001884981921301404
2992,0.0016759805647760043
2993,0.0014610323074615017
2994,0.0012431140578650982
2995,0.0010248759324468018
2996,0.0008089221441762023
2997,0.000598151003469799
2998,0.0003941726318621025
2999,0.00019612919797989958
3000,1.8346871423005617e-06
3001,-0.000190429425286201
3002,-0.0003816350336908955
3003,-0.0005726591436387013
3004,-0.0007642499212264994
3005,-0.0009572612032921965
3006,-0.001152492370918197
3007,-0.0013508802319509988
3008,-0.0015545155073666966
3009,-0.0017647438327393974
3010,-0.001979812917688402
3011,-0.0021965464916254007
3012,-0.002412451856098702
3013,-0.002624732672046902
3014,-0.002830578866099498
3015,-0.0030296062758623996
3016,-0.0032233301632651964
3017,-0.0034134883001920996
3018,-0.003601491846472099
3019,-0.003788290351085098
3020,-0.003974702086124701
3021,-0.004161572525676997
3022,-0.004349809102344199
3023,-0.004540261649375897
3024,-0.004734408668956296
3025,-0.0049341262972148955
3026,-0.0051394933406958
3027,-0.0053482536525142
3028,-0.0055575208549739005
3029,-0.0057649627240302995
3030,-0.0059677074442364
3031,-0.006163218293509097
3032,-0.006351825695668702
3033,-0.006535602293410402
3034,-0.006716314268848701
3035,-0.0068950943321614
3036,-0.007072782118973296
3037,-0.0072500924324310975
3038,-0.007427849574445797
3039,-0.007606903088638296
3040,-0.0077878964707319975
3041,-0.007972837343084502
3042,-0.008164022371166098
3043,-0.008360555312267398
3044,-0.008559378697204502
3045,-0.008757730008105598
3046,-0.008953053046520797
3047,-0.009142534052934997
3048,-0.009324529527631402
3049,-0.009499829249341396
3050,-0.009670518736935002
3051,-0.009838261779121199
3052,-0.010004056648610399
3053,-0.0101688068330952
3054,-0.010333287027641802
3055,-0.010498415613751498
3056,-0.010665168150718198
3057,-0.010834648089336398
3058,-0.011009065494769599
3059,-0.011189878708178197
3060,-0.011375327625452698
3061,-0.0115621149607344
3062,-0.011747634957042598
3063,-0.0119290619525988
3064,-0.0121035212019493
3065,-0.0122705688094134
3066,-0.012431703079900998
3067,-0.0125886850449746
3068,-0.012743100926760998
3069,-0.0128960274935556
3070,-0.013048289004513398
3071,-0.0132007751128848
3072,-0.013354435201327997
3073,-0.013510158878851097
3074,-0.0136695763720876
3075,-0.013834820416525798
3076,-0.014006096312493298
3077,-0.0141809998532084
3078,-0.014356467101838497
3079,-0.0145299989256262
3080,-0.014698414835033799
3081,-0.0148589649839906
3082,-0.0150120849750565
3083,-0.015160061331485498
3084,-0.0153047476871272
3085,-0.0154473213135536
3086,-0.0155887020760033
3087,-0.015729642315757898
3088,-0.0158710017188838
3089,-0.0160137391668932
3090,-0.016158638734295
3091,-0.016307801656234997
3092,-0.0164635358893089
3093,-0.0166249171493639
3094,-0.016788785007751
3095,-0.0169521657832852
3096,-0.017112304938284497
3097,-0.0172662028004891
3098,-0.017412080009097698
3099,-0.0175508278727297
3100,-0.0176847802073472
3101,-0.017815720340459397
3102,-0.0179446829210831
3103,-0.018072643687667
3104,-0.0182004451260008
3105,-0.0183290690888283
3106,-0.0184594743826101
3107,-0.018592672374433298
3108,-0.0187308245230494
3109,-0.018875457543902498
3110,-0.0190248754013
3111,-0.019175764665371797
3112,-0.019325466136474498
3113,-0.019470951706524197
3114,-0.019609080641171197
3115,-0.0197393120071809
3116,-0.0198632059713659
3117,-0.0199825824900472
3118,-0.020099083838200898
3119,-0.020213878054287298
3120,-0.020327837531442298
3121,-0.0204418974648872
3122,-0.0205570882796156
3123,-0.020674299753806698
3124,-0.020795048287809897
3125,-0.0209213599880097
3126,-0.021053492580498597
3127,-0.0211891675560574
3128,-0.0213253251546069
3129,-0.021459432299745597
3130,-0.021588276835176598
3131,-0.0217089273577869
3132,-0.0218216495425166
3133,-0.021928799369541098
3134,-0.022032372586075898
3135,-0.022133566446775197
3136,-0.0222332820767768
3137,-0.0223323688261383
3138,-0.0224317778718722
3139,-0.0225324401605695
3140,-0.0226350757408582
3141,-0.0227417640853558
3142,-0.0228548691546339
3143,-0.0229735575931896
3144,-0.023094754513029798
3145,-0.023215528526005797
3146,-0.0233330506346132
3147,-0.0234441751934177
3148,-0.023547062057492598
3149,-0.023642621894677498
3150,-0.0237332070853113
3151,-0.023820656761527
3152,-0.0239060582314366
3153,-0.023990360792012097
3154,-0.024074306230654898
3155,-0.0241588202043844
3156,-0.0242448852599431
3157,-0.024333535506697097
3158,-0.0244271062544234
3159,-0.024527249577097898
3160,-0.0246321208689242
3161,-0.024738267241282898
3162,-0.0248429749067542
3163,-0.0249432410021669
3164,-0.025036024985039398
3165,-0.0251208422605414
3166,-0.0251992680299197
3167,-0.0252730604315464
3168,-0.025343765867629698
3169,-0.0254125387633545
3170,-0.025480239154742
3171,-0.0255477530611388
3172,-0.025616065260457097
3173,-0.0256860613085447
3174,-0.025759368351024197
3175,-0.0258382690512977
3176,-0.0259231860432636
3177,-0.026011729201997798
3178,-0.026100581664940496
3179,-0.026187045208741697
3180,-0.0262679813194363
3181,-0.0263405663030417
3182,-0.0264050152278483
3183,-0.026463636931302
3184,-0.026518497429451598
3185,-0.0265708603410518
3186,-0.026621651337794098
3187,-0.026671704985697396
3188,-0.026721958781099196
3189,-0.0267733690750426
3190,-0.026826641943886998
3191,-0.026883996036244896
3192,-0.026948002045807697
3193,-0.027017716193709698
3194,-0.0270898455535997
3195,-0.0271613681567171
3196,-0.027229484332741596
3197,-0.027291114304445398
3198,-0.0273443659061283
3199,-0.027390063183741
3200,-0.027430553624332
3201,-0.027467672207496796
3202,-0.027502464770174997
3203,-0.0275358802050798
3204,-0.0275687745195006
3205,-0.027602180983007298
3206,-0.027637069274691096
3207,-0.027674537593373
3208,-0.027717057509581797
3209,-0.0277663328056564
3210,-0.0278204910562633
3211,-0.0278759768975363
3212,-0.027929980175792398
3213,-0.027979483629679
3214,-0.028021433302442098
3215,-0.028055256090040698
3216,-0.028082406331712197
3217,-0.0281046052100105
3218,-0.0281234410639589
3219,-0.028140108242588897
3220,-0.0281555427608366
3221,-0.0281706642970255
3222,-0.0281864894905156
3223,-0.0282040860988215
3224,-0.028225214238803698
3225,-0.0282521289760213
3226,-0.0282852266496635
3227,-0.0283220540921306
3228,-0.028359235020015198
3229,-0.028394091350067298
3230,-0.028423465342527897
3231,-0.0284445531787671
3232,-0.028457550451333996
3233,-0.028464633547672896
3234,-0.0284678582933005
3235,-0.028468554964691098
3236,-0.028467673888039998
3237,-0.028466072801100098
3238,-0.028464672912239197
3239,-0.0284644152694848
3240,-0.028466029623176698
3241,-0.0284716807984721
3242,-0.0284838890119727
3243,-0.028501777315235198
3244,-0.028522077593983397
3245,-0.028541753171798197
3246,-0.028558066641132498
3247,-0.0285679586075005
3248,-0.0285695179066204
3249,-0.028563588672078297
3250,-0.028552499113032696
3251,-0.0285380660103341
3252,-0.0285213180507516
3253,-0.028503149972230198
3254,-0.028484366991033398
3255,-0.028465992865247897
3256,-0.0284490645813497
3257,-0.0284346675910366
3258,-0.0284251855384682
3259,-0.0284223159138427
3260,-0.0284241806544631
3261,-0.028427257407433598
3262,-0.028428843295781398
3263,-0.028426021850353797
3264,-0.0284157575772764
3265,-0.028397380437009997
3266,-0.0283723297251389
3267,-0.028342464583878398
3268,-0.0283094266454106
3269,-0.0282743078689012
3270,-0.0282379859380864
3271,-0.0282014017230884
3272,-0.028165553651509898
3273,-0.0281314162655946
3274,-0.0281005861865755
3275,-0.0280752033427942
3276,-0.0280556706295554
3277,-0.028039693764648
3278,-0.0280241221001032
3279,-0.0280063753495264
3280,-0.027983311313097697
3281,-0.0279520263873581
3282,-0.027912660324026096
3283,-0.0278674891251232
3284,-0.027818585941114797
3285,-0.0277672590594054
3286,-0.027714437949838598
3287,-0.0276609225753541
3288,-0.0276076178435393
3289,-0.027555487493757497
3290,-0.0275052064863327
3291,-0.0274587361299432
3292,-0.0274184819343406
3293,-0.0273837640266199
3294,-0.0273515757463502
3295,-0.0273189737133684
3296,-0.0272832317146333
3297,-0.027241262424370298
3298,-0.0271910520230203
3299,-0.0271333860565253
3300,-0.0270706136783126
3301,-0.027004571241241098
3302,-0.026936381722425698
3303,-0.0268671041605614
3304,-0.0267975834142223
3305,-0.0267287276807057
3306,-0.0266614648979615
3307,-0.026596777795455998
3308,-0.026536877389716298
3309,-0.0264833752938713
3310,-0.0264345413161932
3311,-0.0263870301637643
3312,-0.026338152988901097
3313,-0.0262849302178889
3314,-0.0262242669579675
3315,-0.0261554753879384
3316,-0.0260800161511929
3317,-0.025999768432893398
3318,-0.025916392644028098
3319,-0.025831036321546198
3320,-0.0257446291673419
3321,-0.0256581226037905
3322,-0.0255725626821602
3323,-0.0254889302574315
3324,-0.0254086753764484
3325,-0.0253338001404021
3326,-0.0252648062330336
3327,-0.0251995681597217
3328,-0.0251349413600485
3329,-0.0250682748271279
3330,-0.0249964357118566
3331,-0.024916642985371298
3332,-0.0248290369679047
3333,-0.0247357035708431
3334,-0.024638575246168
3335,-0.0245389042736936
3336,-0.0244376437819115
3337,-0.0243357302084819
3338,-0.024234158564834997
3339,-0.0241339009382842
3340,-0.0240356778865485
3341,-0.0239414551758953
3342,-0.0238536041181819
3343,-0.0237714504397651
3344,-0.023691916387083397
3345,-0.0236119916225136
3346,-0.023529039078521597
3347,-0.0234401310033499
3348,-0.023343326917279198
3349,-0.023239366534476898
3350,-0.023130517358723797
3351,-0.023018576646843997
3352,-0.0229046303073638
3353,-0.022789626241011798
3354,-0.022674304844757198
3355,-0.0225595143484132
3356,-0.0224461266127488
3357,-0.022335072051913398
3358,-0.022228627068465498
3359,-0.0221285410832959
3360,-0.0220330993699009
3361,-0.021939009231549098
3362,-0.021843707219583598
3363,-0.021744369288324898
3364,-0.0216380840788317
3365,-0.021524183149121398
3366,-0.021404068321902697
3367,-0.021279562657685398
3368,-0.021152273082852897
3369,-0.0210233342546018
3370,-0.020893625119238597
3371,-0.0207639728374517
3372,-0.0206353064294392
3373,-0.0205085727803987
3374,-0.020385228038157097
3375,-0.020267280013461
3376,-0.0201551596760798
3377,-0.020046675204939197
3378,-0.019938734029067998
3379,-0.0198288101557008
3380,-0.0197140401553319
3381,-0.019591857446265497
3382,-0.019462336609527297
3383,-0.019327424846725897
3384,-0.0191889616838501
3385,-0.019048149662048697
3386,-0.0189058567918249
3387,-0.0187628632977326
3388,-0.0186200935796268
3389,-0.018478529662884397
3390,-0.0183389016481407
3391,-0.018203146432672398
3392,-0.018073532407781298
3393,-0.0179494031239822
3394,-0.0178278880908939
3395,-0.017706133662873897
3396,-0.017581649680163097
3397,-0.017451683848815097
3398,-0.0173143455414919
3399,-0.017170268212497997
